id,user_id,workout_name,log_date,duration_minutes,perceived_exertion,user_notes
8038,529,Shoulders Day,2025-01-05,54,9,Tough one today.
8039,529,Biceps Day,2025-01-18,28,6,Felt good!
8040,529,Triceps Day,2025-05-29,64,5,Tough one today.
8041,529,Biceps Day,2025-05-14,57,5,Felt good!
8042,529,Back Day,2024-10-18,51,6,Felt good!
8043,530,Back Day,2025-01-19,36,5,Tough one today.
8044,530,Chest Day,2024-11-05,50,4,Felt good!
8045,530,Shoulders Day,2025-01-08,37,4,Felt good!
8046,530,Triceps Day,2024-09-11,28,5,Tough one today.
8047,530,Back Day,2025-04-11,56,7,Felt good!
8048,530,Back Day,2025-01-08,27,7,Felt good!
8049,530,Biceps Day,2024-08-27,56,5,Felt good!
8050,530,Triceps Day,2024-08-25,44,7,Felt good!
8051,530,Back Day,2024-09-25,34,7,Felt good!
8052,530,Back Day,2025-04-13,41,4,Tough one today.
8053,530,Legs Day,2025-06-04,32,8,Felt good!
8054,530,Full Body Day,2024-10-26,58,8,Tough one today.
8055,530,Core Day,2025-05-06,52,5,Tough one today.
8056,530,Legs Day,2025-02-09,63,9,Felt good!
8057,530,Back Day,2024-10-19,47,6,Tough one today.
8058,530,Triceps Day,2025-06-23,65,8,Felt good!
8059,530,Triceps Day,2025-02-17,61,4,Tough one today.
8060,530,Biceps Day,2024-10-07,36,7,Tough one today.
8061,530,Legs Day,2025-07-21,51,5,Felt good!
8062,530,Chest Day,2024-08-16,57,5,Tough one today.
8063,530,Shoulders Day,2025-05-24,60,9,Felt good!
8064,530,Chest Day,2025-04-01,28,9,Tough one today.
8065,530,Back Day,2025-02-03,64,6,Felt good!
8066,531,Legs Day,2025-04-29,26,6,Tough one today.
8067,531,Legs Day,2024-12-24,43,4,Tough one today.
8068,531,Full Body Day,2025-04-08,40,8,Felt good!
8069,531,Back Day,2025-07-14,35,5,Felt good!
8070,531,Full Body Day,2025-07-07,42,5,Felt good!
8071,531,Legs Day,2025-07-22,59,7,Tough one today.
8072,531,Biceps Day,2024-08-19,25,5,Tough one today.
8073,531,Biceps Day,2025-04-15,52,5,Felt good!
8074,531,Legs Day,2024-12-19,53,7,Tough one today.
8075,531,Back Day,2024-11-19,37,9,Tough one today.
8076,531,Back Day,2025-01-21,33,7,Tough one today.
8077,531,Legs Day,2024-11-28,33,4,Felt good!
8078,531,Chest Day,2025-03-20,51,7,Felt good!
8079,531,Triceps Day,2024-10-10,48,4,Felt good!
8080,531,Biceps Day,2024-11-21,29,4,Tough one today.
8081,531,Shoulders Day,2024-12-06,58,9,Felt good!
8082,531,Chest Day,2024-12-14,38,7,Tough one today.
8083,531,Legs Day,2025-03-31,33,9,Felt good!
8084,531,Core Day,2024-12-03,64,6,Felt good!
8085,531,Chest Day,2025-06-20,55,6,Felt good!
8086,531,Chest Day,2025-05-27,53,7,Tough one today.
8087,531,Core Day,2025-05-08,60,5,Tough one today.
8088,531,Shoulders Day,2025-04-22,64,6,Felt good!
8089,532,Legs Day,2025-04-28,52,7,Felt good!
8090,532,Biceps Day,2024-11-17,65,6,Tough one today.
8091,532,Shoulders Day,2025-07-09,27,5,Tough one today.
8092,532,Biceps Day,2025-01-13,61,9,Tough one today.
8093,532,Shoulders Day,2025-03-04,64,6,Tough one today.
8094,532,Shoulders Day,2024-12-05,45,8,Felt good!
8095,532,Shoulders Day,2025-01-29,61,4,Felt good!
8096,532,Biceps Day,2024-08-15,57,6,Tough one today.
8097,532,Legs Day,2024-08-14,31,5,Felt good!
8098,532,Biceps Day,2025-03-30,26,7,Felt good!
8099,532,Shoulders Day,2025-02-10,61,5,Felt good!
8100,532,Biceps Day,2024-08-31,48,9,Tough one today.
8101,532,Triceps Day,2024-11-22,48,9,Felt good!
8102,532,Back Day,2025-01-07,56,8,Tough one today.
8103,532,Chest Day,2024-11-20,28,6,Felt good!
8104,532,Core Day,2025-02-07,43,7,Tough one today.
8105,532,Legs Day,2025-04-22,48,8,Felt good!
8106,532,Back Day,2025-06-17,36,5,Felt good!
8107,533,Triceps Day,2025-04-07,53,7,Tough one today.
8108,533,Biceps Day,2025-02-14,49,6,Felt good!
8109,533,Biceps Day,2024-12-04,57,6,Tough one today.
8110,533,Biceps Day,2024-11-04,50,9,Felt good!
8111,533,Chest Day,2024-09-14,60,9,Felt good!
8112,533,Back Day,2024-11-23,47,4,Felt good!
8113,533,Shoulders Day,2024-11-30,29,4,Felt good!
8114,533,Full Body Day,2024-11-04,61,4,Felt good!
8115,533,Biceps Day,2025-06-27,52,4,Felt good!
8116,533,Triceps Day,2024-08-21,43,5,Tough one today.
8117,533,Chest Day,2025-03-20,32,5,Tough one today.
8118,534,Chest Day,2024-10-05,35,6,Felt good!
8119,534,Back Day,2025-04-15,50,6,Felt good!
8120,534,Core Day,2024-09-15,49,4,Felt good!
8121,534,Biceps Day,2024-08-09,37,8,Felt good!
8122,534,Core Day,2025-07-20,35,4,Tough one today.
8123,534,Legs Day,2025-01-27,25,7,Tough one today.
8124,534,Core Day,2024-09-29,44,6,Felt good!
8125,534,Full Body Day,2024-12-23,30,6,Felt good!
8126,534,Full Body Day,2025-06-30,31,8,Felt good!
8127,534,Back Day,2025-05-17,53,5,Tough one today.
8128,534,Core Day,2024-10-23,45,5,Felt good!
8129,534,Biceps Day,2025-05-13,47,4,Felt good!
8130,534,Legs Day,2024-10-17,30,8,Felt good!
8131,534,Chest Day,2025-06-14,29,8,Tough one today.
8132,534,Legs Day,2025-02-24,61,6,Felt good!
8133,534,Legs Day,2024-09-07,62,4,Felt good!
8134,534,Shoulders Day,2024-12-07,28,5,Felt good!
8135,534,Legs Day,2025-07-17,51,7,Felt good!
8136,534,Biceps Day,2025-02-24,45,5,Tough one today.
8137,534,Shoulders Day,2025-03-17,53,5,Felt good!
8138,534,Shoulders Day,2024-09-01,37,7,Felt good!
8139,534,Shoulders Day,2024-12-21,51,4,Tough one today.
8140,534,Triceps Day,2025-03-21,41,9,Felt good!
8141,534,Legs Day,2024-09-15,38,8,Felt good!
8142,534,Legs Day,2025-02-10,38,6,Tough one today.
8143,535,Biceps Day,2025-05-22,36,5,Tough one today.
8144,535,Shoulders Day,2025-01-14,33,5,Felt good!
8145,535,Triceps Day,2025-01-24,54,6,Felt good!
8146,535,Biceps Day,2024-09-19,32,5,Tough one today.
8147,535,Biceps Day,2025-01-08,61,9,Felt good!
8148,535,Full Body Day,2025-03-17,43,6,Felt good!
8149,535,Triceps Day,2025-04-13,35,4,Felt good!
8150,535,Shoulders Day,2024-08-12,30,5,Felt good!
8151,535,Chest Day,2025-04-27,39,9,Felt good!
8152,535,Chest Day,2025-03-19,46,4,Felt good!
8153,535,Chest Day,2025-02-28,29,9,Tough one today.
8154,535,Full Body Day,2024-09-14,36,4,Tough one today.
8155,535,Core Day,2024-10-13,33,4,Tough one today.
8156,535,Full Body Day,2025-06-26,60,5,Tough one today.
8157,535,Legs Day,2025-06-02,28,7,Felt good!
8158,535,Shoulders Day,2024-09-26,49,5,Felt good!
8159,535,Back Day,2025-04-22,63,8,Felt good!
8160,535,Legs Day,2025-06-05,34,5,Tough one today.
8161,536,Biceps Day,2024-11-07,30,9,Felt good!
8162,536,Chest Day,2024-08-20,42,4,Tough one today.
8163,536,Core Day,2024-10-18,63,8,Felt good!
8164,536,Shoulders Day,2025-06-18,58,5,Felt good!
8165,536,Triceps Day,2024-09-19,59,4,Felt good!
8166,536,Back Day,2025-02-22,52,5,Felt good!
8167,536,Full Body Day,2024-09-20,57,8,Felt good!
8168,536,Chest Day,2025-03-28,56,7,Felt good!
8169,536,Legs Day,2025-04-07,50,5,Felt good!
8170,536,Back Day,2024-10-29,47,9,Felt good!
8171,536,Legs Day,2025-04-23,54,9,Felt good!
8172,536,Shoulders Day,2025-04-16,58,4,Felt good!
8173,536,Back Day,2024-09-14,42,5,Felt good!
8174,536,Legs Day,2025-04-24,37,6,Tough one today.
8175,536,Chest Day,2025-03-27,43,4,Felt good!
8176,536,Back Day,2024-12-20,39,9,Felt good!
8177,536,Triceps Day,2024-07-31,51,6,Felt good!
8178,537,Back Day,2025-04-21,55,4,Tough one today.
8179,537,Biceps Day,2025-06-30,31,5,Tough one today.
8180,537,Core Day,2025-02-07,39,9,Tough one today.
8181,537,Chest Day,2025-05-13,28,6,Felt good!
8182,537,Triceps Day,2024-12-28,36,9,Tough one today.
8183,537,Biceps Day,2024-11-17,35,7,Felt good!
8184,537,Back Day,2025-07-27,26,5,Felt good!
8185,537,Shoulders Day,2024-11-13,44,6,Felt good!
8186,537,Legs Day,2025-06-29,63,5,Felt good!
8187,537,Legs Day,2024-11-01,33,8,Felt good!
8188,537,Core Day,2025-02-17,37,9,Felt good!
8189,537,Triceps Day,2025-04-15,33,5,Tough one today.
8190,537,Back Day,2025-06-30,47,6,Felt good!
8191,537,Shoulders Day,2024-09-21,42,9,Felt good!
8192,537,Shoulders Day,2025-05-08,34,5,Felt good!
8193,537,Full Body Day,2025-02-12,36,5,Tough one today.
8194,537,Back Day,2025-03-18,31,6,Felt good!
8195,537,Triceps Day,2024-11-19,40,8,Felt good!
8196,537,Legs Day,2025-04-13,57,5,Tough one today.
8197,537,Back Day,2024-10-11,30,9,Felt good!
8198,537,Shoulders Day,2025-07-29,41,7,Tough one today.
8199,537,Full Body Day,2024-09-25,28,7,Felt good!
8200,537,Back Day,2024-08-26,62,9,Felt good!
8201,537,Biceps Day,2025-06-17,64,5,Tough one today.
8202,537,Chest Day,2025-03-07,33,7,Felt good!
8203,538,Shoulders Day,2024-08-12,52,8,Felt good!
8204,538,Legs Day,2024-12-15,33,9,Felt good!
8205,538,Chest Day,2024-12-11,57,6,Tough one today.
8206,538,Triceps Day,2024-08-29,26,7,Felt good!
8207,538,Core Day,2025-01-03,28,4,Felt good!
8208,538,Legs Day,2024-08-15,51,4,Felt good!
8209,538,Biceps Day,2024-10-12,33,4,Felt good!
8210,538,Triceps Day,2025-05-28,46,6,Tough one today.
8211,539,Full Body Day,2024-11-03,31,5,Felt good!
8212,539,Triceps Day,2025-01-26,42,5,Tough one today.
8213,539,Full Body Day,2024-12-01,62,7,Felt good!
8214,539,Back Day,2025-05-07,65,5,Felt good!
8215,539,Legs Day,2025-03-20,30,6,Felt good!
8216,539,Biceps Day,2025-03-02,42,8,Tough one today.
8217,539,Back Day,2024-12-22,44,7,Felt good!
8218,539,Core Day,2024-08-12,39,8,Tough one today.
8219,539,Biceps Day,2025-01-08,35,5,Felt good!
8220,539,Full Body Day,2025-01-01,46,4,Felt good!
8221,539,Shoulders Day,2024-10-24,61,4,Felt good!
8222,539,Shoulders Day,2025-03-17,59,9,Felt good!
8223,539,Legs Day,2024-11-10,60,8,Felt good!
8224,539,Back Day,2024-08-26,26,7,Felt good!
8225,539,Core Day,2024-11-09,60,7,Felt good!
8226,539,Back Day,2025-01-18,56,8,Felt good!
8227,539,Triceps Day,2025-04-01,58,6,Felt good!
8228,539,Shoulders Day,2025-05-13,55,4,Felt good!
8229,539,Full Body Day,2025-03-22,28,6,Tough one today.
8230,539,Back Day,2024-11-10,40,4,Felt good!
8231,539,Shoulders Day,2024-12-10,31,4,Felt good!
8232,539,Triceps Day,2025-02-21,49,4,Felt good!
8233,540,Biceps Day,2025-01-11,42,8,Tough one today.
8234,540,Core Day,2025-04-10,59,6,Felt good!
8235,540,Biceps Day,2024-08-27,44,5,Felt good!
8236,540,Biceps Day,2025-01-02,59,9,Felt good!
8237,540,Legs Day,2024-09-25,47,9,Tough one today.
8238,540,Biceps Day,2025-04-30,30,4,Felt good!
8239,540,Legs Day,2025-03-25,62,8,Felt good!
8240,540,Core Day,2025-05-08,39,7,Felt good!
8241,540,Back Day,2024-09-10,25,7,Felt good!
8242,540,Triceps Day,2025-02-04,44,7,Felt good!
8243,540,Legs Day,2025-07-09,48,4,Felt good!
8244,540,Core Day,2024-11-27,52,5,Felt good!
8245,540,Legs Day,2025-05-05,43,7,Felt good!
8246,540,Biceps Day,2024-08-23,55,4,Tough one today.
8247,541,Triceps Day,2025-04-20,33,4,Felt good!
8248,541,Biceps Day,2024-08-31,60,8,Felt good!
8249,541,Biceps Day,2025-03-26,49,9,Tough one today.
8250,541,Back Day,2025-02-15,34,5,Tough one today.
8251,541,Biceps Day,2025-06-24,53,8,Felt good!
8252,541,Biceps Day,2025-01-10,39,4,Felt good!
8253,541,Back Day,2024-08-01,42,6,Felt good!
8254,541,Chest Day,2025-01-15,59,7,Felt good!
8255,541,Chest Day,2024-09-09,62,7,Tough one today.
8256,541,Biceps Day,2025-02-21,25,9,Tough one today.
8257,542,Biceps Day,2024-11-18,64,4,Felt good!
8258,542,Full Body Day,2024-08-02,46,7,Felt good!
8259,542,Back Day,2024-12-15,42,8,Felt good!
8260,542,Biceps Day,2024-10-27,42,4,Felt good!
8261,542,Full Body Day,2025-06-12,53,5,Felt good!
8262,542,Shoulders Day,2024-08-03,33,9,Felt good!
8263,542,Chest Day,2025-06-25,25,9,Tough one today.
8264,542,Chest Day,2025-07-17,42,8,Tough one today.
8265,542,Shoulders Day,2025-04-13,46,9,Felt good!
8266,542,Core Day,2024-12-30,51,6,Felt good!
8267,542,Back Day,2024-08-14,38,5,Felt good!
8268,542,Core Day,2025-06-20,25,7,Tough one today.
8269,542,Triceps Day,2024-08-16,27,8,Felt good!
8270,542,Chest Day,2025-05-16,40,8,Tough one today.
8271,542,Shoulders Day,2024-12-21,57,5,Tough one today.
8272,542,Full Body Day,2024-12-14,57,5,Felt good!
8273,542,Full Body Day,2024-11-26,32,4,Felt good!
8274,542,Biceps Day,2025-01-19,46,7,Felt good!
8275,542,Back Day,2024-09-29,38,5,Tough one today.
8276,542,Core Day,2025-02-02,52,9,Tough one today.
8277,542,Back Day,2024-09-06,50,4,Tough one today.
8278,542,Shoulders Day,2024-08-30,38,4,Felt good!
8279,542,Triceps Day,2024-09-19,64,8,Tough one today.
8280,542,Chest Day,2024-11-11,34,5,Felt good!
8281,543,Biceps Day,2025-01-30,65,5,Felt good!
8282,543,Full Body Day,2024-10-23,35,8,Tough one today.
8283,543,Back Day,2024-12-16,50,4,Tough one today.
8284,543,Biceps Day,2024-10-20,25,4,Felt good!
8285,543,Back Day,2025-01-19,26,9,Felt good!
8286,543,Core Day,2024-12-28,47,9,Felt good!
8287,544,Legs Day,2024-12-06,31,7,Tough one today.
8288,544,Shoulders Day,2024-08-03,64,6,Felt good!
8289,544,Chest Day,2025-01-16,59,5,Tough one today.
8290,544,Chest Day,2025-03-15,28,6,Tough one today.
8291,544,Biceps Day,2025-06-04,57,4,Tough one today.
8292,544,Back Day,2025-04-19,49,4,Felt good!
8293,544,Triceps Day,2024-12-20,53,4,Tough one today.
8294,544,Triceps Day,2025-01-28,51,9,Felt good!
8295,544,Back Day,2024-08-03,37,4,Felt good!
8296,544,Legs Day,2024-08-15,37,5,Felt good!
8297,544,Biceps Day,2025-03-23,30,8,Felt good!
8298,544,Biceps Day,2025-04-19,40,4,Felt good!
8299,544,Full Body Day,2025-02-27,60,9,Felt good!
8300,544,Full Body Day,2025-03-07,33,4,Felt good!
8301,544,Shoulders Day,2025-07-16,62,8,Felt good!
8302,544,Shoulders Day,2025-05-29,31,9,Tough one today.
8303,544,Legs Day,2025-05-01,29,8,Felt good!
8304,544,Shoulders Day,2025-06-20,25,5,Tough one today.
8305,544,Biceps Day,2025-06-19,52,8,Felt good!
8306,544,Chest Day,2025-05-09,50,4,Felt good!
8307,544,Core Day,2024-08-12,26,9,Felt good!
8308,544,Core Day,2025-05-05,49,5,Felt good!
8309,544,Core Day,2025-06-06,64,5,Felt good!
8310,544,Full Body Day,2025-03-20,35,8,Felt good!
8311,544,Triceps Day,2024-11-26,57,8,Tough one today.
8312,545,Core Day,2024-09-13,65,8,Felt good!
8313,545,Legs Day,2024-11-11,65,5,Felt good!
8314,545,Triceps Day,2025-07-16,60,6,Felt good!
8315,545,Full Body Day,2025-03-06,41,5,Felt good!
8316,545,Shoulders Day,2025-06-06,42,7,Felt good!
8317,545,Biceps Day,2024-08-09,64,4,Felt good!
8318,545,Shoulders Day,2024-09-28,46,4,Felt good!
8319,545,Shoulders Day,2025-05-14,42,6,Tough one today.
8320,545,Core Day,2025-05-04,55,4,Tough one today.
8321,545,Full Body Day,2025-07-02,25,6,Felt good!
8322,545,Biceps Day,2025-01-20,51,9,Felt good!
8323,545,Back Day,2024-11-30,41,4,Tough one today.
8324,545,Back Day,2024-12-25,29,7,Felt good!
8325,545,Full Body Day,2025-02-16,33,9,Tough one today.
8326,546,Shoulders Day,2025-06-25,41,7,Felt good!
8327,546,Legs Day,2025-07-28,41,4,Felt good!
8328,546,Chest Day,2024-11-15,51,4,Felt good!
8329,546,Full Body Day,2025-03-17,50,8,Felt good!
8330,546,Back Day,2025-05-28,30,7,Felt good!
8331,546,Legs Day,2024-11-22,44,5,Tough one today.
8332,546,Shoulders Day,2025-05-01,31,6,Felt good!
8333,546,Back Day,2024-09-18,41,5,Felt good!
8334,546,Chest Day,2025-07-01,31,8,Felt good!
8335,546,Legs Day,2025-04-02,57,8,Felt good!
8336,546,Legs Day,2025-01-13,47,8,Felt good!
8337,546,Back Day,2024-12-06,45,6,Felt good!
8338,546,Core Day,2025-01-12,56,9,Tough one today.
8339,546,Legs Day,2025-07-29,38,8,Felt good!
8340,546,Back Day,2025-01-30,55,6,Felt good!
8341,546,Chest Day,2025-05-28,46,8,Felt good!
8342,547,Back Day,2025-02-14,48,6,Felt good!
8343,547,Full Body Day,2025-06-06,29,4,Felt good!
8344,547,Shoulders Day,2025-04-11,46,7,Tough one today.
8345,547,Core Day,2025-02-05,58,4,Felt good!
8346,547,Shoulders Day,2025-02-14,48,6,Felt good!
8347,547,Triceps Day,2025-03-25,43,9,Tough one today.
8348,547,Chest Day,2024-10-12,56,5,Felt good!
8349,548,Back Day,2025-06-21,48,5,Felt good!
8350,548,Core Day,2024-09-20,63,6,Felt good!
8351,548,Triceps Day,2025-03-04,32,6,Felt good!
8352,548,Biceps Day,2024-10-23,59,5,Felt good!
8353,548,Back Day,2025-06-27,28,9,Felt good!
8354,548,Triceps Day,2025-04-06,30,6,Felt good!
8355,548,Shoulders Day,2024-10-09,26,4,Tough one today.
8356,548,Biceps Day,2025-06-23,26,6,Felt good!
8357,548,Triceps Day,2024-11-20,46,6,Felt good!
8358,548,Shoulders Day,2025-05-25,59,9,Tough one today.
8359,548,Full Body Day,2024-08-10,54,9,Felt good!
8360,548,Back Day,2025-07-01,32,4,Felt good!
8361,548,Core Day,2024-09-04,65,4,Tough one today.
8362,548,Core Day,2024-11-21,35,7,Felt good!
8363,548,Back Day,2024-09-15,25,9,Tough one today.
8364,549,Back Day,2025-04-18,41,6,Felt good!
8365,549,Triceps Day,2024-09-05,46,7,Felt good!
8366,549,Biceps Day,2025-01-06,27,7,Tough one today.
8367,549,Core Day,2025-03-24,50,7,Felt good!
8368,549,Chest Day,2025-01-11,57,8,Tough one today.
8369,549,Triceps Day,2025-01-15,33,8,Felt good!
8370,549,Shoulders Day,2025-04-13,53,6,Felt good!
8371,549,Triceps Day,2025-04-22,65,5,Tough one today.
8372,549,Core Day,2025-03-10,31,4,Felt good!
8373,549,Shoulders Day,2024-11-06,41,9,Felt good!
8374,549,Chest Day,2024-09-26,36,9,Felt good!
8375,549,Full Body Day,2024-09-19,55,7,Tough one today.
8376,549,Shoulders Day,2024-09-19,35,6,Tough one today.
8377,549,Shoulders Day,2025-05-26,47,7,Felt good!
8378,549,Triceps Day,2025-06-30,44,6,Felt good!
8379,549,Full Body Day,2024-11-25,57,6,Tough one today.
8380,549,Triceps Day,2024-10-25,49,4,Felt good!
8381,549,Back Day,2024-09-26,58,4,Tough one today.
8382,550,Shoulders Day,2024-09-07,33,9,Felt good!
8383,550,Triceps Day,2025-01-23,42,8,Felt good!
8384,550,Shoulders Day,2024-10-21,48,7,Felt good!
8385,550,Shoulders Day,2024-12-01,54,7,Felt good!
8386,550,Legs Day,2025-04-02,36,8,Felt good!
8387,550,Biceps Day,2024-09-27,57,5,Felt good!
8388,550,Full Body Day,2024-12-20,58,6,Tough one today.
8389,550,Core Day,2025-04-21,39,4,Felt good!
8390,550,Triceps Day,2025-05-15,42,9,Felt good!
8391,550,Shoulders Day,2025-05-31,28,5,Felt good!
8392,550,Legs Day,2024-09-29,43,8,Felt good!
8393,550,Shoulders Day,2025-06-15,36,8,Felt good!
8394,550,Legs Day,2025-05-01,42,8,Felt good!
8395,550,Shoulders Day,2025-07-04,40,6,Felt good!
8396,550,Back Day,2024-08-10,49,7,Felt good!
8397,550,Chest Day,2025-04-27,42,5,Tough one today.
8398,550,Triceps Day,2025-06-09,42,5,Tough one today.
8399,550,Full Body Day,2025-04-07,44,6,Felt good!
8400,550,Biceps Day,2024-11-22,52,8,Felt good!
8401,550,Triceps Day,2024-10-29,38,5,Felt good!
8402,551,Legs Day,2025-06-20,31,6,Felt good!
8403,551,Triceps Day,2024-10-27,38,7,Felt good!
8404,551,Full Body Day,2025-06-06,37,7,Felt good!
8405,551,Core Day,2024-12-18,26,8,Tough one today.
8406,551,Full Body Day,2024-07-30,28,8,Tough one today.
8407,552,Core Day,2025-04-23,25,9,Tough one today.
8408,552,Shoulders Day,2025-05-02,45,7,Tough one today.
8409,552,Biceps Day,2024-12-19,32,7,Tough one today.
8410,552,Core Day,2024-11-27,36,7,Felt good!
8411,552,Core Day,2025-01-21,38,9,Felt good!
8412,552,Triceps Day,2025-06-18,42,9,Felt good!
8413,552,Legs Day,2024-11-08,47,7,Felt good!
8414,552,Chest Day,2024-09-08,35,5,Felt good!
8415,552,Full Body Day,2024-12-14,52,8,Tough one today.
8416,552,Legs Day,2024-11-01,38,5,Tough one today.
8417,552,Full Body Day,2025-05-06,42,6,Felt good!
8418,552,Full Body Day,2025-01-09,32,8,Tough one today.
8419,552,Biceps Day,2025-07-04,25,5,Tough one today.
8420,552,Biceps Day,2024-08-14,28,8,Felt good!
8421,552,Back Day,2025-05-14,28,8,Felt good!
8422,552,Shoulders Day,2024-08-25,43,8,Felt good!
8423,552,Shoulders Day,2024-09-27,59,5,Felt good!
8424,552,Core Day,2024-10-15,52,6,Felt good!
8425,552,Shoulders Day,2025-05-11,30,8,Felt good!
8426,552,Full Body Day,2024-09-22,51,8,Felt good!
8427,552,Full Body Day,2025-05-07,44,4,Felt good!
8428,552,Full Body Day,2025-01-11,56,9,Felt good!
8429,552,Triceps Day,2025-03-15,27,9,Felt good!
8430,552,Chest Day,2025-07-04,52,4,Felt good!
8431,553,Core Day,2025-07-07,36,9,Felt good!
8432,553,Legs Day,2024-09-28,30,4,Felt good!
8433,553,Chest Day,2024-11-08,50,4,Felt good!
8434,553,Back Day,2025-05-21,52,9,Felt good!
8435,553,Full Body Day,2025-03-15,38,9,Tough one today.
8436,553,Back Day,2025-03-11,55,9,Felt good!
8437,553,Shoulders Day,2024-11-18,64,5,Felt good!
8438,553,Full Body Day,2025-07-21,59,8,Felt good!
8439,553,Core Day,2025-05-10,54,4,Felt good!
8440,553,Triceps Day,2024-12-08,39,5,Felt good!
8441,553,Biceps Day,2024-09-26,43,5,Felt good!
8442,553,Core Day,2025-06-29,46,7,Felt good!
8443,553,Full Body Day,2025-05-04,29,4,Tough one today.
8444,553,Shoulders Day,2025-04-19,34,7,Felt good!
8445,553,Full Body Day,2024-10-27,51,6,Felt good!
8446,554,Triceps Day,2024-09-23,56,4,Felt good!
8447,554,Legs Day,2024-07-29,50,7,Felt good!
8448,554,Core Day,2024-10-19,45,5,Felt good!
8449,554,Legs Day,2024-12-13,48,8,Felt good!
8450,554,Full Body Day,2024-10-20,26,7,Felt good!
8451,554,Full Body Day,2025-05-22,36,4,Felt good!
8452,554,Legs Day,2025-01-22,36,8,Felt good!
8453,554,Chest Day,2024-10-14,36,5,Felt good!
8454,554,Core Day,2025-07-05,30,9,Felt good!
8455,555,Legs Day,2024-11-21,46,9,Tough one today.
8456,555,Biceps Day,2025-03-24,60,7,Felt good!
8457,555,Back Day,2025-05-11,59,7,Felt good!
8458,555,Chest Day,2025-03-07,65,8,Felt good!
8459,555,Biceps Day,2025-02-28,34,7,Felt good!
8460,555,Legs Day,2024-10-25,60,5,Tough one today.
8461,555,Legs Day,2025-02-05,62,8,Tough one today.
8462,555,Triceps Day,2024-09-06,50,8,Felt good!
8463,555,Chest Day,2025-01-19,61,4,Felt good!
8464,555,Full Body Day,2024-11-24,36,7,Felt good!
8465,555,Full Body Day,2025-02-17,64,5,Felt good!
8466,555,Shoulders Day,2025-03-26,59,8,Felt good!
8467,555,Legs Day,2025-05-13,51,5,Felt good!
8468,555,Back Day,2024-12-18,54,5,Felt good!
8469,555,Chest Day,2024-08-10,29,7,Felt good!
8470,555,Chest Day,2024-09-08,27,9,Felt good!
8471,555,Shoulders Day,2024-11-08,36,6,Felt good!
8472,555,Biceps Day,2025-07-05,25,7,Tough one today.
8473,555,Shoulders Day,2025-02-28,39,4,Tough one today.
8474,555,Full Body Day,2025-01-16,44,9,Felt good!
8475,555,Triceps Day,2025-07-25,57,9,Tough one today.
8476,555,Shoulders Day,2025-02-15,57,4,Felt good!
8477,555,Biceps Day,2024-12-24,35,7,Felt good!
8478,556,Biceps Day,2024-09-13,43,4,Tough one today.
8479,556,Chest Day,2025-07-13,53,4,Tough one today.
8480,556,Biceps Day,2024-09-19,59,6,Felt good!
8481,556,Core Day,2024-09-07,32,6,Felt good!
8482,556,Legs Day,2025-01-30,37,7,Felt good!
8483,556,Legs Day,2025-06-25,60,5,Felt good!
8484,556,Legs Day,2024-12-02,52,7,Felt good!
8485,556,Triceps Day,2024-08-17,50,5,Felt good!
8486,556,Biceps Day,2024-12-25,29,8,Tough one today.
8487,556,Full Body Day,2025-02-14,27,6,Felt good!
8488,556,Back Day,2024-12-06,38,4,Tough one today.
8489,556,Shoulders Day,2024-12-28,42,8,Felt good!
8490,556,Legs Day,2025-01-24,54,8,Felt good!
8491,556,Core Day,2024-09-29,50,8,Felt good!
8492,556,Triceps Day,2025-03-05,63,8,Felt good!
8493,556,Core Day,2025-05-10,30,7,Felt good!
8494,556,Back Day,2024-12-11,63,6,Felt good!
8495,556,Full Body Day,2024-08-06,56,9,Felt good!
8496,557,Full Body Day,2025-06-17,65,5,Felt good!
8497,557,Full Body Day,2025-04-24,33,4,Tough one today.
8498,557,Triceps Day,2025-04-02,58,7,Tough one today.
8499,557,Core Day,2025-03-05,32,8,Felt good!
8500,557,Legs Day,2025-02-08,49,9,Felt good!
8501,557,Triceps Day,2025-02-20,42,7,Felt good!
8502,557,Core Day,2025-02-15,33,4,Felt good!
8503,557,Shoulders Day,2024-10-18,56,6,Tough one today.
8504,557,Chest Day,2025-06-24,59,6,Tough one today.
8505,557,Triceps Day,2025-01-23,29,7,Tough one today.
8506,557,Chest Day,2024-12-30,34,6,Felt good!
8507,557,Core Day,2025-05-17,55,6,Tough one today.
8508,557,Shoulders Day,2024-09-22,33,7,Felt good!
8509,557,Core Day,2024-12-31,50,7,Tough one today.
8510,557,Triceps Day,2024-08-11,40,8,Tough one today.
8511,557,Legs Day,2025-02-23,28,5,Felt good!
8512,557,Legs Day,2025-03-26,45,6,Felt good!
8513,557,Biceps Day,2025-04-05,37,9,Felt good!
8514,557,Shoulders Day,2024-08-13,29,4,Felt good!
8515,557,Shoulders Day,2024-10-02,26,5,Felt good!
8516,557,Shoulders Day,2025-01-20,62,6,Tough one today.
8517,557,Biceps Day,2024-07-29,42,6,Felt good!
8518,558,Back Day,2025-05-29,56,8,Felt good!
8519,558,Legs Day,2024-12-23,61,9,Felt good!
8520,558,Full Body Day,2025-06-23,54,5,Felt good!
8521,558,Full Body Day,2024-10-06,33,5,Felt good!
8522,558,Full Body Day,2025-07-17,58,6,Felt good!
8523,558,Biceps Day,2024-11-26,62,4,Felt good!
